,Unnamed: 0,sent1,sent2,similarity,pool_DSBERT,pool_CBERT,cls_DSBERT,cls_CBERT,predicted_MINILM
8667,8667,A chubby faced boy is wearing sunglasses,A chubby faced boy is wearing dark glasses,0.875,0.9872917,0.9902687,0.9800212,0.98806745,"(0.9104446, 0.8704274)"
8668,8668,A chubby faced boy is wearing sunglasses,Sunglasses are being worn by a boy,0.875,0.9303207,0.9267776,0.95369416,0.93897486,"(0.9232632, 0.7817783)"
8669,8669,A chubby faced boy is wearing sunglasses,A girl is wearing sunglasses,0.575,0.94941556,0.9505412,0.98170567,0.97119915,"(0.76722527, 0.45459622)"
8670,8670,A chubby faced boy is wearing sunglasses,A boy is wearing sunglasses,0.825,0.95394003,0.95548767,0.9834237,0.976498,"(0.92706585, 0.8111803)"
8671,8671,Children are being dressed in costumes and playing a game,Kids are being dressed in costumes and playing a game,0.975,0.9940891,0.99521327,0.99514925,0.9889027,"(0.99379057, 0.9822514)"
8672,8672,Kids are being dressed in costumes and playing a game,A young boy with painted face is standing next to some other children,0.425,0.88212204,0.9046922,0.8975033,0.91216797,"(0.63720936, 0.3192714)"
8673,8673,A young girl with painted face is standing next to some other children,Kids are not dressed in costumes and playing a game,0.475,0.88747984,0.91000897,0.9057958,0.9255215,"(0.6402212, 0.32293722)"
8674,8674,Dogs are racing on a track,Dogs are running on a track,0.925,0.9862601,0.9532603,0.9935663,0.971727,"(0.9630968, 0.92453635)"
8675,8675,Dogs are racing on a track,There is no dog racing on a track,0.5,0.9567766,0.9305595,0.9699577,0.87962776,"(0.9297225, 0.7253776)"
8676,8676,A horse is not racing,Dogs are racing on a track,0.3,0.9197711,0.9112258,0.9396653,0.8646598,"(0.7941717, 0.49596626)"
8677,8677,A horse is racing,There is no dog racing on a track,0.425,0.9204601,0.9122689,0.94585234,0.90892714,"(0.73076624, 0.4611224)"
8678,8678,Two bmx bikers are jumping dirt ramps in front of the water,Two bmx bikers are jumping dirt ramps in front of a body of water,0.95,0.9899836,0.99007845,0.98953104,0.9881979,"(0.99747896, 0.99271405)"
8679,8679,Some bikers are doing acrobatics on a track near water and a skyline,Some bikers are getting airborne on a track near water and a skyline,0.8,0.97571534,0.9811859,0.98857975,0.98979896,"(0.9304534, 0.82200015)"
8680,8680,Some bikers are getting airborne on a track near water and a skyline,Some bikers are not getting airborne on a track near water and a skyline,0.725,0.9926791,0.99438417,0.9933321,0.9943815,"(0.98933816, 0.91093993)"
8681,8681,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are doing acrobatics on a track near water and a skyline,0.575,0.9505819,0.94150037,0.9558373,0.943368,"(0.787891, 0.58912504)"
8682,8682,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are not getting airborne on a track near water and a skyline,0.725,0.9484438,0.9425398,0.94833034,0.94463277,"(0.8202333, 0.6241488)"
8683,8683,Two bmx bikers are jumping dirt ramps in front of the water,Some bikers are getting airborne on a track near water and a skyline,0.7749999999999999,0.95428073,0.9470209,0.9560597,0.9467563,"(0.82687014, 0.67509985)"
8684,8684,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are getting airborne on a track near water and a skyline,0.68375,0.9548392,0.9477468,0.95990527,0.94968075,"(0.82740045, 0.6820196)"
8685,8685,A man is doing a trick on a skateboard,A man is doing a trick on a bike,0.375,0.97713244,0.95668924,0.98772067,0.96671605,"(0.69025666, 0.638119)"
8686,8686,A man is doing a skateboard trick on an outdoor park porch,A man is doing a skateboard trick on a park porch,0.95,0.9930197,0.9919517,0.9890155,0.99136424,"(0.9932159, 0.9863312)"
8687,8687,A man is doing a skateboard trick on a park porch,A man is doing a trick on a skateboard,0.8500000000000001,0.97183347,0.97639436,0.9668288,0.9323171,"(0.9007486, 0.7444929)"
8688,8688,A woman is doing a skateboard trick on an outdoor park porch,A man is doing a trick on a skateboard,0.65,0.9490312,0.9542823,0.93562067,0.9182985,"(0.78756595, 0.45792806)"
8689,8689,A man is doing a skateboard trick on an outdoor park porch,A person is doing a trick on a skateboard,0.825,0.95099795,0.9579637,0.9222505,0.9416629,"(0.86098224, 0.6190951)"
8690,8690,A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,0.8999999999999999,0.99325943,0.99058366,0.9868561,0.98492223,"(0.96696544, 0.91379654)"
8691,8691,A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,0.7,0.9665681,0.9648487,0.96709347,0.9465788,"(0.87100726, 0.6899804)"
8692,8692,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A man in a motocross uniform is wearing a helmet and rides a red motorcycle,0.825,0.9674631,0.95261383,0.9606418,0.8832232,"(0.85859054, 0.6499006)"
8693,8693,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,0.7749999999999999,0.9633646,0.9594687,0.9536091,0.9220844,"(0.8728771, 0.7129971)"
8694,8694,People are sitting at square tables in a red room,People are sitting at tables in a red room,0.8500000000000001,0.98962915,0.9916414,0.99619806,0.9959559,"(0.93174416, 0.9420134)"
8695,8695,Several people are sitting at small tables in a light room,Several people are sitting at small tables in a darkened room,0.725,0.98927957,0.9895475,0.9927541,0.99272454,"(0.91603124, 0.9127268)"
8696,8696,People are sitting at square tables in a red room,Several people are sitting at little tables in a darkened room,0.6,0.97531116,0.97489166,0.97614396,0.9690216,"(0.75613034, 0.71665454)"
8697,8697,Several people are sitting at small tables in a darkened room,People are sitting at tables in a red room,0.675,0.9762682,0.97653705,0.9761793,0.9719883,"(0.78272194, 0.7430309)"
8698,8698,Several people are sitting at small tables in a darkened room,People are sitting at square tables in a red room,0.55,0.9749173,0.97504455,0.9755504,0.9702735,"(0.7593219, 0.72416157)"
8699,8699,A boy is jumping off the side of a water fountain made of stone in front of a building,A boy is jumping off the side of a stone water fountain in front of a building,0.8999999999999999,0.994368,0.99341154,0.9955898,0.9963374,"(0.99609435, 0.9909108)"
8700,8700,A boy in a striped shirt is jumping in front of a water fountain,A boy is jumping on the side of a stone water fountain in front of a building,0.7,0.96718556,0.9617595,0.97157186,0.9492713,"(0.87310046, 0.80391705)"
8701,8701,A boy is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is playing in front of a water fountain,0.5,0.9492523,0.93940747,0.96080834,0.92869925,"(0.84601057, 0.6474637)"
8702,8702,A boy is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is jumping behind a water fountain,0.6,0.95011306,0.94939446,0.96582615,0.9409021,"(0.8678335, 0.766427)"
8703,8703,"Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain",Two dogs are leaping through snowy grass and rocks,0.65,0.9126829,0.9133763,0.93928903,0.9379169,"(0.80218726, 0.6448531)"
8704,8704,Two dogs are jumping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",0.8,0.91257375,0.9102558,0.945436,0.9423901,"(0.7793827, 0.6213741)"
8705,8705,There is no dog leaping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",0.55,0.9107323,0.91372746,0.9424886,0.9193213,"(0.784423, 0.49135515)"
8706,8706,A girl in blue is sliding down a green slide,A girl in blue is sliding down a slide,0.925,0.98972946,0.9821464,0.99286073,0.98445976,"(0.9694512, 0.9758855)"
8707,8707,The young girl in blue is having fun on a slide,The young girl in blue is enjoying a slide,0.925,0.97815365,0.9684681,0.9777689,0.97466135,"(0.98994344, 0.9630099)"
8708,8708,A girl in blue is sliding down a green slide,The young girl in blue is having fun on a swing,0.45875,0.91166204,0.88485193,0.9303659,0.90353096,"(0.7208506, 0.527911)"
8709,8709,A black man is walking next to a shop in a big city,A black man is walking next to a building in a big city,0.875,0.9932627,0.9930326,0.9962858,0.99671924,"(0.79883945, 0.84492195)"
8710,8710,A black man is walking next to a building in a big city,A man is looking into the distance and people is walking between buildings behind,0.575,0.9361048,0.9276794,0.9273186,0.9058231,"(0.87313294, 0.622203)"
8711,8711,There is no man playing guitar next to a drummer,A man is playing guitar next to a drummer,0.69625,0.9764748,0.9698652,0.9804069,0.9664839,"(0.94313467, 0.745838)"
8712,8712,A black dog is jumping off a dock into a pond,A black dog is jumping off a dock into water,0.875,0.9899125,0.98199904,0.9836594,0.9757038,"(0.91913235, 0.8967408)"
8713,8713,A black dog is jumping off a dock into a pond,A black dog is jumping on a dock into a pond,0.925,0.9949559,0.99715877,0.9977051,0.99898076,"(0.9911001, 0.9747952)"
8714,8714,A black dog is jumping from a dock into the water,A white dog is jumping from a dock into the water,0.7,0.99721074,0.99571955,0.9983018,0.9974614,"(0.8345148, 0.80189085)"
8715,8715,A black dog is jumping off a dock into water,A black dog is jumping from a dock into the water,0.975,0.99134904,0.98974514,0.98889166,0.98804694,"(0.99034894, 0.9654124)"
8716,8716,A little girl is smiling and running out of the house,A little girl is smiling and running outside,0.8500000000000001,0.9740634,0.9741609,0.9821187,0.97950685,"(0.8317337, 0.7123152)"
8717,8717,A little girl is smiling and running out of the house,A girl in a white dress is running,0.675,0.91406393,0.907629,0.94806963,0.9181386,"(0.70666337, 0.4502412)"
8718,8718,A little girl is smiling and running outside,A bride in a white dress is running,0.4,0.91370904,0.87142986,0.9384965,0.88015586,"(0.5972472, 0.28510976)"
8719,8719,A skier in black is catching a tiny bit of air,A skier dressed in black is catching a tiny bit of air,0.975,0.99082375,0.9814904,0.9926166,0.98701763,"(0.9971625, 0.9869864)"
8720,8720,A skier in white is catching a tiny bit of air,A skier in black is catching a tiny bit of air,0.75,0.9716906,0.9762585,0.9753519,0.9753165,"(0.87712485, 0.8102516)"
8721,8721,A man is skiing down a snowy mountain,A man is skiing down a snowy hill,0.7749999999999999,0.98995745,0.9878187,0.9865434,0.98066235,"(0.92655754, 0.86560035)"
8722,8722,A skier dressed in black is catching a tiny bit of air,A man is skiing down a snowy hill,0.675,0.90689266,0.8706683,0.947493,0.8685354,"(0.7360779, 0.3589355)"
8723,8723,A man is skiing down a snowy hill,A skier in white is catching a tiny bit of air,0.7,0.859476,0.8232747,0.91160476,0.82297623,"(0.69404113, 0.34964246)"
8724,8724,A child is playing slip and slide in the grass,A child is not playing slip and slide in the grass,0.725,0.9882768,0.99005806,0.9882777,0.9904499,"(0.97158444, 0.89511096)"
8725,8725,A child is splashing in a pool for children and other kids are playing in the background,A child is splashing in a pool for children and other children are playing in the background,0.975,0.9951076,0.9976632,0.9967497,0.99845064,"(0.99881506, 0.99672097)"
8726,8726,A child is playing slip and slide in the grass,A child is splashing in a pool for children and other kids are playing in the background,0.4,0.9229739,0.9457387,0.9504446,0.95342565,"(0.6475722, 0.3355356)"
8727,8727,A child is playing slip and slide in the grass,A child is splashing in a pool for children and other children are playing in the background,0.4,0.9267761,0.943894,0.9559963,0.94679713,"(0.64326584, 0.33340445)"
8728,8728,Two men are looking out and binoculars are being held by one of them,Two men are looking out and one is holding binoculars,0.975,0.968539,0.9656614,0.94845164,0.9434577,"(0.98755485, 0.96740717)"
8729,8729,Two men are standing together and one is looking through binoculars,Two men are looking out and binoculars are being held by one of them,0.75,0.9582383,0.9605918,0.93680817,0.95758563,"(0.95543605, 0.8729204)"
8730,8730,Two women are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars,0.425,0.9756999,0.97367823,0.97820663,0.9683835,"(0.84605265, 0.68766683)"
8731,8731,A motorcyclist on a bike is leaning into a sharp corner,There is no motorcyclist on a bike leaning into a sharp corner,0.55,0.9804174,0.9800532,0.96874976,0.9674345,"(0.97542346, 0.8203515)"
8732,8732,A man on a motorcycle is turning around a corner,A man on a motorcycle is going around a corner,0.975,0.9903649,0.98864067,0.9946907,0.99401605,"(0.9923194, 0.9305962)"
8733,8733,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is turning around a corner,0.875,0.95434487,0.93884516,0.97568524,0.955788,"(0.88817185, 0.7323814)"
8734,8734,A motorcyclist on a bike is leaning into a sharp corner,A woman on a motorcycle is going around a corner,0.75,0.9489019,0.92861986,0.96405226,0.95017076,"(0.8610385, 0.67111385)"
8735,8735,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is going around a corner,0.8,0.94974166,0.9297431,0.96770597,0.9467822,"(0.8834761, 0.7123426)"
8736,8736,A man on a motorcycle is going around a corner,There is no motorcyclist on a bike leaning into a sharp corner,0.725,0.9286403,0.9151279,0.94980776,0.9223771,"(0.85596883, 0.58043295)"
8737,8737,A man on a motorcycle is going around a corner,A motorcyclist on a bike is leaning into a sharp corner,0.75,0.94974166,0.9297431,0.9677059,0.9467821,"(0.883476, 0.7123426)"
8738,8738,A man with a backwards hat is sitting on the ground,A person with a backwards hat is sitting on the ground,0.8999999999999999,0.99052954,0.986055,0.98710215,0.98058426,"(0.9703127, 0.92890465)"
8739,8739,A young man in a white shirt and gold and black hat is sitting with crossed legs,A young person in a white shirt and gold and black hat is sitting with crossed legs,0.925,0.997649,0.99723136,0.9961193,0.99509794,"(0.9832703, 0.91407704)"
